date,sm_10cm,sm_20cm,sm_30cm,sm_40cm,sm_50cm,sm_60cm,irrig_mm,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,probe_name
2025-08-23,22.033599191666667,26.29129371666667,27.434079416666666,28.320491808333333,28.751413850000002,29.093296008333336,0.0,13110.0,9.93,21.97,1.2275005638823586,6.16,0.0,Canon3
2025-08-24,21.924631416666667,26.249687525,27.401310161111113,28.29330688055556,28.76070835277778,29.10464092777778,0.0,22880.0,9.23,24.13,1.0131179927386067,7.19,0.0,Canon3
2025-08-25,21.722283349999998,26.175563883333336,27.34072934166667,28.219132158333334,28.692961866666668,29.07075869166667,0.0,22010.0,9.33,27.97,1.0333698491439431,4.56,0.0,Canon3
2025-08-26,21.522421683333334,26.11590323333333,27.300683625,28.16553426666667,28.627039891666666,29.02978705,0.0,17330.0,12.43,28.23,1.2514115174738945,7.04,0.0,Canon3
2025-08-27,21.50305811282051,26.081346656410254,27.29230580512821,28.140279774358973,28.60065825128205,29.015326548717947,0.0,19270.0,16.3,25.4,1.4735704744873166,13.32,0.0,Canon3
2025-05-05,28.49697225,28.333607999999998,28.714255983333334,29.50170663333333,29.630261283333336,29.585713283333334,0.0,21610.0,3.93,13.87,0.7780643753642413,11.35,0.0,Robot
2025-05-06,28.476038575,28.290855733333334,28.70352475,29.517693408333333,29.647886233333335,29.617855183333333,0.0,23260.0,5.13,16.03,0.8185097091139144,13.17,0.0,Robot
2025-05-07,28.46182738888889,28.217624202777774,28.671254069444444,29.49676117222222,29.633603822222224,29.621848099999998,0.0,17840.0,6.73,15.43,0.911688058929506,11.02,0.0,Robot
2025-05-08,28.454474666666666,28.153842575,28.645953366666664,29.47941320833333,29.61748826666667,29.61893435,0.0,18450.0,7.03,18.23,0.8739468909822876,9.36,0.0,Robot
2025-05-09,28.4432686,28.079220358333334,28.613624411111108,29.436542952777774,29.58168511388889,29.59621213611111,0.0,24640.0,6.13,19.33,0.8732747962456451,7.36,0.0,Robot
2025-05-10,28.424113391666666,27.991535908333333,28.56421296666667,29.37562975,29.534709708333335,29.564617733333336,0.0,27240.0,5.37,21.7,0.8480639956851361,6.41,0.0,Robot
2025-05-11,28.39821339166667,27.85160036666667,28.468674341666667,29.272711783333335,29.461818475,29.503215308333335,0.0,25930.0,10.03,24.27,1.2740151893575111,7.07,2.54,Robot
2025-05-12,28.320404755555558,27.741862786111113,28.40444665833333,29.227776002777777,29.427757097222223,29.47940025833333,0.0,12890.0,11.67,19.2,1.4640893915408302,3.27,1.52,Robot
2025-05-13,28.31427365,27.599643008333334,28.310809525,29.171419041666667,29.381338541666665,29.445151825,0.0,21800.0,10.73,24.0,1.2970701077165692,3.35,0.0,Robot
2025-05-14,28.19583510833333,27.310093958333336,28.076168475,29.019252225,29.302678083333333,29.3903798,0.0,26750.0,8.87,25.0,1.0228745899261318,6.65,0.0,Robot
2025-05-15,27.954503944444443,27.09226272777778,27.86176395833333,28.932829680555557,29.27975802222222,29.387483316666664,0.0,14350.0,7.93,16.03,1.0443069978007662,12.62,0.0,Robot
2025-05-16,27.785121541666665,26.922811258333336,27.605041,28.870091966666667,29.262336675,29.406245708333334,0.0,28440.0,6.2,19.63,0.8819115917307182,12.07,0.0,Robot
2025-05-17,27.55102223333333,26.644338774999998,27.256815500000002,28.669969141666666,29.18839001666667,29.38023995,0.0,18700.0,9.57,20.03,1.0178637074603287,9.65,0.0,Robot
2025-05-18,27.27491744166667,26.40031832777778,26.92785024722222,28.42424145277778,29.124783933333333,29.366887780555555,0.0,19670.0,6.13,18.83,1.0215429207950848,5.39,0.0,Robot
2025-05-19,26.950355908333336,26.103078416666666,26.438992783333333,28.101174925,29.057856174999998,29.336954574999996,0.0,28040.0,4.83,22.8,0.9287063388895512,5.63,0.0,Robot
2025-05-20,26.464968325,25.72277360833333,25.84719720833333,27.71664625833333,28.949881233333333,29.279465208333335,0.0,26200.0,8.23,23.67,1.0765913835448246,8.51,0.0,Robot
2025-05-21,26.958826647222224,25.621175822222224,25.68970794166667,27.702822852777775,28.92483017777778,29.275613302777774,25.0,11230.0,8.47,17.5,0.991108879973058,5.3,0.51,Robot
2025-05-22,27.430762058333332,25.734277525,25.764714341666664,27.871446241666664,28.98305913333333,29.323402400000003,0.0,22630.0,6.73,18.77,0.9472326336090542,9.73,0.0,Robot
2025-05-23,27.163497800000002,25.730089638888888,25.720038280555556,27.830779644444444,28.991247130555553,29.34573035833333,0.0,25280.0,4.43,17.43,0.7584854665402472,6.12,0.0,Robot
2025-05-24,26.887358475,25.7302177,25.699858583333334,27.797747791666666,28.988759291666668,29.358475316666667,0.0,7940.0,4.53,18.2,1.1355520192085289,5.35,1.52,Robot
2025-05-25,26.618833749999997,25.66122873333333,25.599677383333333,27.660229583333333,28.945106999999997,29.327693166666666,0.0,16750.0,11.33,20.53,1.2932173465447487,10.9,2.54,Robot
2025-05-26,26.308813627777777,25.614331027777776,25.424216394444443,27.398435261111114,28.895163166666666,29.312522241666667,0.0,18060.0,7.63,20.0,1.1166020897470637,6.45,0.0,Robot
2025-05-27,26.033935739130435,25.566395695652176,25.27662424347826,27.180262982608696,28.852222843478263,29.28849370434783,0.0,11060.0,9.4,18.2,1.3485324844411553,10.32,0.0,Robot
2025-05-28,27.827515525,27.913859650000003,27.87231605,28.824611566666665,29.12950205,29.343785699999998,25.0,18630.0,10.97,20.73,1.302205074520316,11.77,3.81,Robot
2025-05-29,27.73604679722222,27.786694247222226,27.821306000000003,28.62425276388889,29.229306980555553,29.41601936111111,0.0,19410.0,8.33,23.37,1.4390562848882444,4.93,0.0,Robot
2025-05-30,27.125517608333336,27.038046833333336,26.96925859166667,27.921079275,29.117035516666665,29.384042933333333,0.0,26600.0,11.1,28.8,1.6902320333382572,3.85,0.0,Robot
2025-05-31,26.909209441666665,26.49801456666667,26.357807075,27.553372658333334,29.058618066666668,29.36909,0.0,15240.0,12.9,27.6,1.9749887070146088,5.39,6.6,Robot
2025-06-01,26.66752071388889,26.305707066666667,26.114385924999997,27.385120502777777,29.026227958333333,29.391458966666665,0.0,19210.0,13.17,21.93,1.4652365284657043,5.65,0.0,Robot
2025-06-02,25.995593416666665,25.797274958333333,25.78829629166667,27.149414675,28.922358166666665,29.409086075,0.0,24900.0,11.96,22.0,1.2477837972874568,5.13,0.0,Robot
2025-06-03,25.31241185,25.09770588611111,25.242050902777777,26.721109972222223,28.660191172222223,29.327099625,0.0,25850.0,8.73,23.6,1.145160719716756,6.42,0.0,Robot
2025-06-04,24.884282691666666,24.547047425000002,24.7193666,26.342295133333334,28.45624665833333,29.232478291666666,0.0,15000.0,12.41,21.03,1.2429045685100104,5.55,0.0,Robot
2025-06-05,27.898809591666666,28.199987741666664,27.523632983333332,27.489872333333334,28.684004783333336,29.307197633333335,25.0,8130.0,11.83,18.77,1.427470904746842,9.76,19.81,Robot
2025-06-06,28.073194291666667,28.57209160277778,28.778099483333335,29.48910268611111,29.85730356111111,29.85253220555556,0.0,17740.0,11.43,21.47,1.4205454392186043,8.55,1.52,Robot
2025-06-07,28.016311416666667,28.420144216666667,28.708521291666667,29.407560133333334,29.708837566666663,29.719204041666668,0.0,14750.0,11.8,19.4,1.4480714018013503,8.81,9.4,Robot
